<strong>[2023-03-10 14:19:18,918-root-INFO]</strong> Initialize parameter<br>
<strong>[2023-03-10 14:21:46,676-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/denshishinsei.html<br>
<strong>[2023-03-10 14:21:46,683-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bouhan/index.html<br>
<strong>[2023-03-10 14:21:46,693-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/index.html<br>
<strong>[2023-03-10 14:21:46,697-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/citypark/park_facility.html<br>
<strong>[2023-03-10 14:21:46,844-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/shobou_kyukyu/index.html<br>
<strong>[2023-03-10 14:21:46,855-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/soudan/index.html<br>
<strong>[2023-03-10 14:21:46,868-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/index.html<br>
<strong>[2023-03-10 14:21:46,877-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/index.html<br>
<strong>[2023-03-10 14:21:46,883-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/rivers/index.html<br>
<strong>[2023-03-10 14:21:46,919-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/shinseishodownload.html<br>
<strong>[2023-03-10 14:21:46,932-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/furusato/index.html<br>
<strong>[2023-03-10 14:21:46,937-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_related/index.html<br>
<strong>[2023-03-10 14:21:46,956-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/index.html<br>
<strong>[2023-03-10 14:21:46,960-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/keikaku_houshin/news.html<br>
<strong>[2023-03-10 14:21:46,970-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/ijikanri/index.html<br>
<strong>[2023-03-10 14:21:46,999-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_appli/index.html<br>
<strong>[2023-03-10 14:21:47,006-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/keikaku_houshin/toukatsu/index.html<br>
<strong>[2023-03-10 14:21:47,074-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/marriage/index.html<br>
<strong>[2023-03-10 14:21:47,085-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/kodomo_kenko/eikyo/index.html<br>
<strong>[2023-03-10 14:21:47,121-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bouhan/chiba_keisatsu.html<br>
<strong>[2023-03-10 14:21:47,129-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/index.html<br>
<strong>[2023-03-10 14:21:47,138-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/index.html<br>
<strong>[2023-03-10 14:21:47,221-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/index.html<br>
<strong>[2023-03-10 14:21:47,227-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/keikaku_houshin/taisaku.html<br>
<strong>[2023-03-10 14:21:47,250-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/jishu_soshiki/kega_hoshou.html<br>
<strong>[2023-03-10 14:21:47,258-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/shisei/shigikai/kaigi_unei/houshano_taiou.html<br>
<strong>[2023-03-10 14:21:47,266-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/rivers/tanakasuii.html<br>
<strong>[2023-03-10 14:21:47,275-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/rivers/tukusinosuii.html<br>
<strong>[2023-03-10 14:21:47,280-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/soudan.html<br>
<strong>[2023-03-10 14:21:47,340-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/jishu_soshiki/bichikuhin.html<br>
<strong>[2023-03-10 14:21:47,346-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/workshop/abk10002000.html<br>
<strong>[2023-03-10 14:21:47,376-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/kyotei_next.html<br>
<strong>[2023-03-10 14:21:47,389-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/suibougekkan.html<br>
<strong>[2023-03-10 14:21:47,395-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/ijikanri/shisetsu_ijikanri.html<br>
<strong>[2023-03-10 14:21:47,402-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/keikaku_houshin/toukatsu/sokutei/index.html<br>
<strong>[2023-03-10 14:21:47,408-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/keikaku_houshin/toukatsu/kyougi.html<br>
<strong>[2023-03-10 14:21:47,489-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/ouen_kyotei.html<br>
<strong>[2023-03-10 14:21:47,497-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/kodomo_kenko/eikyo/shizen.html<br>
<strong>[2023-03-10 14:21:47,503-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/kodomo_kenko/eikyo/daichi.html<br>
<strong>[2023-03-10 14:21:47,525-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/noyaki_kinshi.html<br>
<strong>[2023-03-10 14:21:47,530-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/akichi_zassou.html<br>
<strong>[2023-03-10 14:21:47,536-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/kinenjyutenkuiki.html<br>
<strong>[2023-03-10 14:21:47,617-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_appli/tsukushinogawa.html<br>
<strong>[2023-03-10 14:21:47,625-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/idling_stop.html<br>
<strong>[2023-03-10 14:21:47,647-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/midori_cartain.html<br>
<strong>[2023-03-10 14:21:47,660-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/rojokitsuen.html<br>
<strong>[2023-03-10 14:21:47,666-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/sizennenenohukyu.html<br>
<strong>[2023-03-10 14:21:47,674-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/abk_kankyosho_alert.html<br>
<strong>[2023-03-10 14:21:47,681-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/abk10005000120200728.html<br>
<strong>[2023-03-10 14:21:47,750-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/index.html<br>
<strong>[2023-03-10 14:21:47,760-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/inu_fun.html<br>
<strong>[2023-03-10 14:21:47,768-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/gomizero.html<br>
<strong>[2023-03-10 14:21:47,782-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/tyounaiseisou.html<br>
<strong>[2023-03-10 14:21:47,790-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/maskpoidame.html<br>
<strong>[2023-03-10 14:21:47,865-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/bikakatsudoushokai.html<br>
<strong>[2023-03-10 14:21:47,872-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kanjobika_hozen/rbox.html<br>
<strong>[2023-03-10 14:21:47,968-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/kannkyounennpou_2019.html<br>
<strong>[2023-03-10 14:21:47,978-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/kankyounenpou2016.html<br>
<strong>[2023-03-10 14:21:47,985-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/kannkyounennpou2020.html<br>
<strong>[2023-03-10 14:21:47,998-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/h27kannkyounennpou.html<br>
<strong>[2023-03-10 14:21:48,010-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/kankyonen_matome24.html<br>
<strong>[2023-03-10 14:21:48,028-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/kankyonen_matome.html<br>
<strong>[2023-03-10 14:21:48,049-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/H26-kankyounenpou.html<br>
<strong>[2023-03-10 14:21:48,104-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/2017kankyounenpou.html<br>
<strong>[2023-03-10 14:21:48,132-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/kankyonenpo/kannkyounennpou_2020.html<br>
<strong>[2023-03-10 14:21:48,146-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/marriage/kekkonnsoudannjyo.html<br>
<strong>[2023-03-10 14:21:48,156-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/ijikanri/houteigai.html<br>
<strong>[2023-03-10 14:21:48,164-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_appli/ryushutsu.html<br>
<strong>[2023-03-10 14:21:48,181-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/ijikanri/kanaya_fusa.html<br>
<strong>[2023-03-10 14:21:48,267-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_appli/suirosennyou.html<br>
<strong>[2023-03-10 14:21:48,278-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/suigai_torikumi.html<br>
<strong>[2023-03-10 14:21:48,295-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/eco_project2.html<br>
<strong>[2023-03-10 14:21:48,322-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/ekopuro5.html<br>
<strong>[2023-03-10 14:21:48,430-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/haisuipumpkunren.html<br>
<strong>[2023-03-10 14:21:48,440-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/wakamatsu_maisetsu.html<br>
<strong>[2023-03-10 14:21:48,445-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/eco_project3.html<br>
<strong>[2023-03-10 14:21:48,463-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/tone_kasenseiso.html<br>
<strong>[2023-03-10 14:21:48,546-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/ecoproject.html<br>
<strong>[2023-03-10 14:21:48,565-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_info/suiboukoushu.html<br>
<strong>[2023-03-10 14:21:48,573-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_related/kanren_link.html<br>
<strong>[2023-03-10 14:21:48,616-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_related/kitachiba.html<br>
<strong>[2023-03-10 14:21:48,696-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shiseki_bunkazai/sugimurasojinkan/riyou_annai.html<br>
<strong>[2023-03-10 14:21:48,746-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/marriage/abikoi.html<br>
<strong>[2023-03-10 14:21:48,831-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/fc_related/ijohakkenji.html<br>
<strong>[2023-03-10 14:21:48,839-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/shisei/shigikai/shimin_shigikai.html<br>
<strong>[2023-03-10 14:21:48,846-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kosodate/manabi_shogai/dantai_group/toroku.html<br>
<strong>[2023-03-10 14:21:48,874-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/taiikukan_sport/download.html<br>
<strong>[2023-03-10 14:21:48,963-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/ekopuro4.html<br>
<strong>[2023-03-10 14:21:48,971-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shiseki_bunkazai/shirakaba/accsess.html<br>
<strong>[2023-03-10 14:21:48,984-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/shobou_kyukyu/shinsei_todokede/index.html<br>
<strong>[2023-03-10 14:21:48,989-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kosodate/children/azuketai/short_stay.html<br>
<strong>[2023-03-10 14:21:49,003-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kosodate/manabi_shogai/dantai_group/entry.html<br>
<strong>[2023-03-10 14:21:49,083-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/sossenkoudou.html<br>
<strong>[2023-03-10 14:21:49,100-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kosodate/children/preschool/hoikusyoshiki/youji_syoshiki.html<br>
<strong>[2023-03-10 14:21:49,108-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/sagawakyubin_kyotei.html<br>
<strong>[2023-03-10 14:21:49,116-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/komeri_kyotei.html<br>
<strong>[2023-03-10 14:21:49,121-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/juishikai_kyotei.html<br>
<strong>[2023-03-10 14:21:49,138-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kosodate/children/preschool/hoikusyoshiki/shoshiki.html<br>
<strong>[2023-03-10 14:21:49,222-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/kyotei_gyoseisyoshi.html<br>
<strong>[2023-03-10 14:21:49,231-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/820200907111704066.html<br>
<strong>[2023-03-10 14:21:49,237-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/20210520092550016.html<br>
<strong>[2023-03-10 14:21:49,244-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/kyotei_keyakinosato.html<br>
<strong>[2023-03-10 14:21:49,250-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/hisaichifukko/fukkohoushin.html<br>
<strong>[2023-03-10 14:21:49,255-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/saigaikyoutei.html<br>
<strong>[2023-03-10 14:21:49,269-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/hisaichifukko/saigaihaken.html<br>
<strong>[2023-03-10 14:21:49,351-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigaikyoutei/200703115817395.html<br>
<strong>[2023-03-10 14:21:49,367-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigai_hassei/higai_photo.html<br>
<strong>[2023-03-10 14:21:49,373-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigai_hassei/eastjapan_earthquake/index.html<br>
<strong>[2023-03-10 14:21:49,383-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/johokoukai/index.html<br>
<strong>[2023-03-10 14:21:49,388-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/gyoseijoho/index.html<br>
<strong>[2023-03-10 14:21:49,403-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/shicho/index.html<br>
<strong>[2023-03-10 14:21:49,485-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/hyosho/index.html<br>
<strong>[2023-03-10 14:21:49,495-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/hisaichifukko/risaishomeisho.html<br>
<strong>[2023-03-10 14:21:49,506-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/shiminsoudan/index.html<br>
<strong>[2023-03-10 14:21:49,512-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/bousai/saigai_hassei/shinaihigaijokyo.html<br>
<strong>[2023-03-10 14:21:49,529-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/jyuminkansa/index.html<br>
<strong>[2023-03-10 14:21:49,534-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shisei/kouho_abiko/index.html<br>
<strong>[2023-03-10 14:21:49,543-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/kaihatsu_youto/youto_chiiki.html<br>
<strong>[2023-03-10 14:21:49,553-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/kaihatsu_youto/kaihatsukoui/index.html<br>
<strong>[2023-03-10 14:21:49,618-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shizen/kankyogakushu/index.html<br>
<strong>[2023-03-10 14:21:49,628-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/shizen/teganuma/index.html<br>
<strong>[2023-03-10 14:21:49,635-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/kenkohukushi/shoudoku/index.html<br>
<strong>[2023-03-10 14:21:49,644-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/kosodate/hoikuen/index.html<br>
<strong>[2023-03-10 14:21:49,649-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/kosodate/jidouteate.html<br>
<strong>[2023-03-10 14:21:49,655-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/kosodate/q_and_a.html<br>
<strong>[2023-03-10 14:21:49,664-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/kurashi/faq/gomi_sumai_pet/pet/index.html<br>
